video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
Christmas 2001_prores_scene_001,/Volumes/CORSAIR/SCENES/Christmas 2001_prores_scene_001_hap.mov,216.6,29.97002997002997,704x480,24.762,184.987,active,warm,"christmas, event, green_squares, group, holiday, human, oblique-triangle_pattern, piano, television","active_movement, cozy_atmosphere, interior, patterned, warm_lighting","engaged, festive, intimate, joyful","electronic_tv, fabric_clothing, wall_decoration, wooden_piano","#498362, #0d1108, #e9e6c3",a woman playing piano in front of others | a grid of green squares in the background | a group of people sitting around an old piano playing christmas music | a grid of green squares in the shape of an oblique triangle | a group of people watching tv on christmas eve,"In a warmly lit room, a woman actively plays an old piano with soft light casting over her and the instrument. Around her, people are seated cozily, their attention drawn towards her performance. The room's background features a unique, abstract decoration: a grid of green squares arranged to form an oblique-triangle pattern. This artwork gives the space a festive touch. The same group also appears to enjoy a Christmas program on a television, adding to the holiday ambiance of the scene."
Fire Embers Loop Vertical Close Up - Enchanted Media_prores_scene_001,/Volumes/CORSAIR/SCENES/Fire Embers Loop Vertical Close Up - Enchanted Media_prores_scene_001_hap.mov,10.0,30.0,3840x2160,2.343,0.219,still,warm,"celestial, firefly, lights, night_sky, streaks, warm_lighting","contrast, dark, glow, monochrome, static, warm_lighting","calmness, ethereal, isolation, mystery, warm_lighting","black, light, orange, red","#000000, #661f01, #c14a00",a black background with red and orange lights in the sky | a black and white image of an orange firefly in the sky | a black and white image with red streaks in the middle,"The scene presents a predominantly dark space, illuminated by an interplay of red and orange hues, reminiscent of a celestial phenomenon or distant lights scattered across the night sky. The sky's backdrop is entirely black, while the lights possess an ethereal glow. In contrast, a monochromatic image shows an orange firefly captured in flight, isolated in a dark void, providing a luminous point of interest in the night. Meanwhile, the other part of the scene is characterized by a black and white composition, where red streaks forge a path through the center, suggesting a convergence of energy or motion within an otherwise static backdrop. The overall stillness of the scene compels a focus on the distinct warm lighting, which stands out starkly against the darkness."
Jazz Band 2000_prores_scene_071,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_071_hap.mov,8.31,29.97002997002997,704x480,42.785,60.824,dynamic,warm,"conductor, event, human, music, orchestra, tuxedo","background, contrast, dynamic, foreground, monochrome","elegant, sophisticated, warm_lighting","brass_instruments, fabric, string_instruments, woodwind_instruments","#635446, #26221d, #c6b6a3",a man in black and white standing in front of an advertisement | a man in tuxedo standing in front of an orchestra | a man dressed in black and white standing in front of an orchestra | a man is standing in front of an image,"A man in a tuxedo stands poised before an orchestra, his attire contrasting with the musicians' subtle movements."
Cession and Toasters_prores_scene_036,/Volumes/CORSAIR/SCENES/Cession and Toasters_prores_scene_036_hap.mov,6.64,29.97002997002997,704x480,18.618,46.328,active,warm,"event, group, interaction, stage","lighting_condition, postures, spatial_layout, warm_lighting","convivial, dynamic, engagement","costumes, lighting, stage_materials","#b6aea6, #121516, #544e4a",a group of people standing on stage in front of an audience,"The stage is occupied by several individuals distinctly apart from one another, suggesting the presence of an event. Their postures are dynamic, indicating ongoing interaction with the audience. The visual tonality of the space leans towards a warm spectrum, possibly due to stage lighting that casts a gentle glow on the people and surroundings. There is a sense of movement that maybe from gesticulation or subtle shifting of positions. The audience is forward-facing, directing their attention towards those on stage. The lighting possibly enhances the warm, convivial atmosphere of the event."
20190922_000506_prores_scene_001,/Volumes/CORSAIR/SCENES/20190922_000506_prores_scene_001_hap.mov,6.13,30.0,1280x720,4.83,2.704,still,cool,"dancing, event, group, illumination, monochrome, nightclub, stage","contrast, lighting, monochrome, shadows, silhouettes","cool, dynamic, euphoric, static, timeless","hard_shadows, soft_lighting","#070408, #251433, #73458f",a group of people standing on stage in front of an illuminated stage | a black and white image of people dancing on stage in front of an illuminated stage | a group of people standing in front of an image | a group of people dancing in the dark nightclub,"An assembly of individuals occupies a stage, subtly contrasted by the glow of stage lights. Monochromatic tones suggest a timeless feel, as the group is caught either in static postures or mid-dance. The stark lighting envelops the scene, carving shapes and shadows to define the space around the figures. The illumination hints at a cool ambiance, with brighter spots focusing on the stage, while other areas fade into the obscurity of a nightclub setting."
IMG_2222.MOV_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_2222.MOV_prores_scene_001_hap.mov,16.89,29.97002997002997,720x1280,35.636,41.665,dynamic,warm,"car, city, floats, human, parade, patriotic, pink_flamingo, spectators, street, warm_lighting","dressed, driving, dynamic, floating, front, group, standing, street","attentive, energetic, festive, joyful, warm_lighting","fabric, metal, plastic, rubber","#b3c6dc, #1a1318, #967974","a man is standing in front of his car as he drives down the street | nyc parade floats down the parade route | a pink flamingo floats down the street | a group of people standing in front of an object | a parade of people dressed in red, white and blue","A bustling city street is energized by the rhythmic movement of a procession. A man pauses in the street, his car idling behind him, as his attention is drawn to the spectacle. Vivid floats, including a whimsical pink flamingo, add bursts of color and whimsy to the scene, moving steadily past the onlookers. Spectators are gathered, some by an indistinct object of interest, their focus on the festivities. A patriotically attired crowd marches by, their red, white, and blue garb creating a lively tapestry in motion. The scene is bathed in warm light, suggesting either the golden hour or the radiance of street lamps."
2015-06-27 15.06.51_prores_scene_002,/Volumes/CORSAIR/SCENES/2015-06-27 15.06.51_prores_scene_002_hap.mov,18.92,29.97002997002997,1080x1920,39.557,319.585,dynamic,warm,"cat, furniture, human, monochrome, photograph, playing, sitting, walking","contrast, dynamic, soft_lighting, soft_shadows, warm_tones","comforting, playful, serene","fur, paper, textile","#454649, #251f18, #b69479",a black and white cat walking on the floor | a man sitting on the floor with his hands in his lap | a cat playing on the floor | a black and white image of an object | a cat is standing on top of the bed,"A black and white cat gracefully strides across the floor, its movement flowing and silent. Nearby, a man sits calmly on the floor, hands resting gently in his lap, observing the feline's play. The same cat, full of life, bats at unseen toys on the floor, infusing the space with its energetic presence. Elsewhere, a black and white photograph captures the static form of an indistinct object. Finally, the cat is perched majestically atop a bed, standing with a sense of command. The lighting washes the room in a warm, inviting glow, suggestive of late afternoon, casting soft shadows and highlighting the cat's fur with a golden hue."
Skateboarding Michigan Dad Friends Frank_prores_scene_045,/Volumes/CORSAIR/SCENES/Skateboarding Michigan Dad Friends Frank_prores_scene_045_hap.mov,8.63,29.97002997002997,704x480,55.201,34.404,dynamic,warm,"commercial, empty, human, store, supermarket, vending_machine, wal-mart","commercial_media, empty_space, warm_lighting","emptiness, loneliness","electronic, glass, metal, plastic","#31291a, #e0e0db, #867452",a man is standing in front of an empty vending machine | a sign that reads the word 'supermarket' on the wall of an empty store | a tv commercial for wal-mart,"A man stands before an empty vending machine, illuminated by a warm light while a nearby vacant shop flaunts a 'supermarket' sign. A dynamic Wal-Mart TV ad plays concurrently."
Jazz Band 2000_prores_scene_026,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_026_hap.mov,24.93,29.97002997002997,704x480,48.062,27.96,dynamic,warm,"event, group, music, philadelphia_jazz_festival, saxophones, symphony_orchestra","ensemble, event, stage","dynamic, lively, warm_lighting","instrument, lighting","#1d1e19, #6a5b45, #c0a992",a group of people playing saxophones | symphony orchestra at the philadelphia jazz festival | symphony orchestra playing a piece of music | symphony orchestra in concert,"A lively ensemble of musicians with saxophones joins a symphony orchestra onstage, basking in the warm glow of stage lights during a concert at the Philadelphia Jazz Festival."
IMG_7904_prores_scene_010_1,/Volumes/CORSAIR/SCENES/IMG_7904_prores_scene_010_1_hap.mov,96.8,30.0,2160x3840,47.117,177.064,dynamic,cool,"aisle, bride, group, image, skateboarder, street, trees, wedding","motion, riding, standing, walking","celebratory, leisure, social","fabric, nature, pavement","#d8dce1, #27292d, #8e8677",a skateboarder is riding down the street in front of trees | a bride walks down the aisle at her wedding | a group of women and men standing next to each other | a group of people standing in front of an image,"A skateboarder glides down a street with background trees, a bride progresses along the aisle, and groups of people stand together, one before an image."
Trouble Shooters Live_prores_scene_001,/Volumes/CORSAIR/SCENES/Trouble Shooters Live_prores_scene_001_hap.mov,4.64,29.97002997002997,704x480,18.4,0.0,active,warm,"advertisement, group, interaction","figure, ground, warm_lighting","engagement, interest","fabric_clothing, lighting, paper/poster","#f7f8f0, #161611, #8e8c67",a group of people standing in front of an advertisement | a group of people standing in front of an image,"People are gathered in front of a vibrant advertisement, engrossed in dynamic interaction, casting warm-toned shadows under soft lighting."
GP090496_prores_scene_001,/Volumes/CORSAIR/SCENES/GP090496_prores_scene_001_hap.mov,74.3,23.976023976023978,3840x2160,3.278,0.765,still,cool,"grass, group, human, image, paved_path, standing, walking, yellow_dress","contemplation, cool_color_palette, overcast, reflection, soft_lighting, spatial_division, static, subtle_movement","calm, reflective, serene, tranquil","fabric, grass, paper_or_canvas, pavement","#a0aeb8, #5d5745, #c2c9cb",a person is standing in the grass | a woman in yellow dress walking on paved path | a group of people standing in the grass | a person is standing in front of an image | a group of people standing in front of an image,"A tranquil scene divided into distinct areas of activity. On the left, a solitary person stands in a grassy expanse, suggesting a sense of stillness and reflection. To their right, further away, a woman in a yellow dress walks along a paved path, contributing a subtle hint of movement within the stillness. Mid-scene, another group of people can be seen gathered on the grass, likely engaged in quiet conversation or observation. Finally, on the far right, an individual stands before an image, attention directed towards it, while another cluster of people stands together in front of a similar image, possibly in contemplation or discussion. The overall scene is characterized by a cool color mood, with soft lighting that implies an overcast day or the presence of cool shadows, reinforcing a calm, serene atmosphere without any strong or dynamic motion."
Christmas Singalong_prores_scene_005,/Volumes/CORSAIR/SCENES/Christmas Singalong_prores_scene_005_hap.mov,9.04,29.97002997002997,720x480,10.159,6.838,moderate,warm,"christmas_carols, festive, group, human, living_room, motion, singing, twirling, warm_lighting","dynamic, group_activity, interior, soft_lighting, warm_lighting","celebration, excitement, harmony, joy","clothing, festive_decorations, light_fixtures","#100704, #8f5e2a, #f5daac",a group of people singing christmas carols in the living room | a woman in white twirls in the air | a group of people in the living room | a person is standing in front of an image,"In a cozy living room adorned with festive decorations, a harmonious group of people are gathered together singing Christmas carols. Their movements are moderate as they sway gently to the rhythm of the music. Among them, a central figure, a woman dressed in white, appears to be captured in a moment of joyous twirl, possibly executing a dance move, giving the impression of floating in the air. Her motion conveys excitement and adds dynamism to the otherwise stationary scene. The room exudes a warm color mood, likely from the glow of soft lighting, which could be from a combination of a fireplace and string lights, typically used in holiday settings. A solitary person is seen standing, possibly taking in the festive scene or preparing to join, their attention directed towards the frolicsome image that the woman’s twirl creates."
2015-10-11 21.52.24_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-10-11 21.52.24_prores_scene_001_hap.mov,5.11,29.97002997002997,1080x1920,29.194,78.261,active,warm,"artist, contrast, event, group, light, performer, shadow, silhouette, skateboarder, stage","dynamic, fluid_motion, monochrome, silhouette, warm_lighting","charged, enveloping, expressive, intense","glow, grain, low_light, texture","#110e0b, #ccc8ba, #675c49",a skateboarder performs on stage in front of an audience | a person on stage in front of an audience | a black and white image of an artist performing live in the dark,"In the enveloping darkness of a live performance space, a silhouette punctuates the warm ambiance, where an individual on a skateboard executes a dynamic maneuver on a stage. The spectator's gaze is drawn towards the fluid motion and the interplay of shadows and light. The stage is bathed in a warm glow that outlines the performer, creating stark contrasts and a sense of kinetic energy, indicative of a high level of activity and performance. The artist, possibly a musician or an orator, is similarly engulfed in warm lighting, accentuating the expressive gestures and contributing to the intense emotional charge of the moment. Both scenes are stripped of color, presented in black and white, enhancing the texture and grain of the live moments captured in stillness."
d6b49246f9c848c4889279f185ea9fba_prores_scene_001,/Volumes/CORSAIR/SCENES/d6b49246f9c848c4889279f185ea9fba_prores_scene_001_hap.mov,8.5,30.0,720x1280,16.694,22.392,active,warm,"indoor, interaction, intimacy, outdoor, urban, violence","harsh_light, motion_qualities, soft_shadows, warm_lighting","affection, aggression, intrigue, tension","room_illumination, streetlamp_light","#a20628, #430311, #732839","a woman is stabbed in the face by her boyfriend in california | a man is holding his girlfriend's hand in the air while another man watches | a woman is stabbed in the face with syringes in an alley in brooklyn, ny | a man and woman are in the middle of an intimate moment in their bedroom","In a dimly lit room with warm hues casting soft shadows, a man tenderly holds a woman's hand aloft, possibly in a gesture of affection or during an intimate dance, while another man observes them, hinting at a charged atmosphere. Nearby, outside in an urban alley illuminated by the harsh, clinical light of streetlamps, another woman experiences a violent encounter, indicated by the aggressive motion of syringes being thrust towards her face. Back in the indoor scene, the warm lighting suggests a private, intimate setting where a couple is sharing a romantic moment."
GOPR0499_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0499_prores_scene_001_hap.mov,2.77,23.976023976023978,3840x2160,17.713,0.0,active,cool,"background, equipment, grass, human, illustration, image, individual, outdoors","cool_lighting, natural_elements, potential_movement, soft_lighting, solitary_figure","cool_ambience, dynamic, subtle_energy","grass, illustrated_backdrop, indistinct_apparatus","#2d3130, #505659, #bec4ca",a man is standing in front of some equipment | a man is standing in the grass | a person is standing in front of an image,"A man stands solitary before a collection of undefined apparatuses, possibly outdoors due to the presence of grass underfoot. Another individual is positioned against a backdrop bearing an indistinct illustration. The scene exudes a sense of dynamic energy, with the suggestion of subtle or potential movement. The prevailing color scheme emits a cool ambience, underscored by either the natural hue of the grass or the tonal quality of the image in the background. Illumination appears diffused, neither casting harsh shadows nor overly bright, contributing to the cool emotional undertone of the scene."
00_0070_2013-12-28_214812_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0070_2013-12-28_214812_prores_scene_001_hap.mov,93.3,29.97002997002997,720x480,5.555,3.16,moderate,warm,"embrace, hug, interior, kiss, lying","furniture, group, interior, textile","affection, comfort, intimacy, serenity","bedding, clothes, hair, skin","#1a1612, #292724, #090908",a man and woman hugging in bed | a woman kissing her boyfriend on the bed | a person lying on the bed | a woman is lying on her stomach with her arms folded in front of her,"A softly lit bedroom scene with a man and woman embracing in a warm hug on a bed. Near the edge of the bed, a woman plants a tender kiss on her boyfriend's lips. The atmosphere is intimate and serene. In another part of the bed, a person lies flat on their back, seemingly at rest. Finally, a woman is positioned comfortably on her stomach, her arms neatly folded in front of her, her posture relaxed."
Jazz Band 2000_prores_scene_009,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_009_hap.mov,12.61,29.97002997002997,704x480,45.931,10.013,dynamic,warm,"ensemble, event, formal_clothing, group, instrument, performer","brass_band, suits, symphony_orchestra, tuxedos","dynamism, vibrancy, warm_lighting","fabric, metal_instruments, string_instruments, woodwind_instruments","#6b6055, #1a1b15, #efeade",a group of people playing instruments in front of an audience | a group of men and women dressed in suits and tuxedos | symphony orchestra and brass band | a group of people standing in front of an image,"An ensemble of musicians clad in formal attire plays instruments; a warm glow bathes the performers and audience, signifying activity and vibrancy."
GOPR0212_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0212_prores_scene_001_hap.mov,7.44,59.94,1920x1080,46.935,87.553,dynamic,warm,"group, human, image, interaction, motion, observation, sitting, standing, sun","color, display, figure, light, posture, shadow, texture","casual, engagement, reflective, warm_lighting","clothing, skin","#39241a, #efeae6, #8a684d",a group of people standing in the sun | a man and woman sitting on the ground with their hands in their pockets | a group of people standing in front of an image,"A vibrant scene unfolds under the bright rays of the sun where a group of individuals stand together, possibly engaged in casual conversation or awaiting an event. Their shadows are likely casting on the ground, hinting at the high angle of the sun. Nearby, a man and woman are seated on the ground, back-to-back or side-by-side, hands tucked away in their pockets, portraying a casual or reflective posture. Their engagement with each other or with the group is ambiguous. In another part of the scene, a different group of people is gathered in front of a visual display, perhaps a painting, a photograph, or a digital screen, observing and possibly interacting with the imagery presented to them. The overall motion in the scene is dynamic, with subtle movements such as shifting stances, nodding heads, or gesturing hands. The warm color mood suggests an atmosphere filled with golden or amber tones, enhancing the feeling of warmth and accentuating the textures and skin tones of the people and surroundings."
IMG_6380_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_6380_prores_scene_002_hap.mov,13.18,30.0,320x568,20.099,42.087,active,warm,"diffused_light, empty_dance_floor, hands_on_face, human, night_sky, plane, trance","exterior, figure, interior, movement","introspection, mystery, solitude","diffused_light, low_light, soft_lighting","#221a17, #208b76, #4f4442",a man is standing in the fog with his hands on his face | a view of the dance floor in the middle of an empty room | image of a man in trance with his hands on his face in front of the camera | a plane flying in the sky at night,"A man obscured by fog covers his face with his hands, a deserted dance floor lies still, another man's face is shrouded in trance, and a lone plane traverses the night sky."
Piano Day 1998_prores_scene_020,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_020_hap.mov,23.07,29.97002997002997,704x480,53.693,38.397,dynamic,warm,"couple, house_door, human, open_doorway, television, warm_lighting","front, interior_lighting, perspective, standing_position","comfort, curiosity, engagement, welcoming","door, light, tv_screen","#f2eee7, #6a5d4e, #151612",a man and woman standing in front of an open door | a man opens the front door of his house | a man in front of his television watching tv | a man is standing in front of an open doorway,"A couple stands before an open doorway, bathed in the warm glow spilling from within. Adjacent, a man flips his home's front door open. Nearby, an individual is engrossed in a TV show, illuminated by the screen's flickering light."
RJ6A0428_prores_scene_003,/Volumes/CORSAIR/SCENES/RJ6A0428_prores_scene_003_hap.mov,8.05,23.976023976023978,1920x1080,27.381,166.075,active,warm,"emotion, event, group, music, stage","composition, contrast, lighting, movement","energetic, isolation, spirited","audience_members, drums, empty_room, stage_lighting","#4e2b1d, #100a07, #96979d",a man playing drums on stage | a man on stage in front of an audience | a group of people playing drums in front of an audience | a man is standing in front of an empty room,"Drummer energetically plays on stage while basked in warm lighting. Another man stands calmly on a separate stage, surrounded by an attentive audience. Nearby, a drumming ensemble performs spiritedly in front of their own crowd. A solitary man stands motionless in an empty, dimly lit room."
Cession June 18 1999_prores_scene_007,/Volumes/CORSAIR/SCENES/Cession June 18 1999_prores_scene_007_hap.mov,16.68,29.97002997002997,704x480,28.148,49.629,active,warm,"event, group, instruments, live, music, performer, stage","energetic, motion, semi-circle_stage, warm_lighting","engagement, excitement, joy, warm_lighting","electric_instruments, fabric, metal, stage_lights, wood","#2c141c, #782c42, #e25e85",a group of people playing instruments on stage | a band performs on stage in front of an audience,"A vibrant stage set with a band energetically performing, bathed in warm, dynamic lighting that highlights the motion of the members. Musicians are positioned in a semi-circle, with a drummer at the back, guitarists and keyboard player to the sides, and a lead vocalist upfront. The audience is visible as a darkened foreground, with heads and hands occasionally moving in rhythm."
TST_7645_prores_scene_001,/Volumes/CORSAIR/SCENES/TST_7645_prores_scene_001_hap.mov,12.31,23.976023976023978,1920x1080,3.057,0.453,still,warm,"figure, shadow, silhouette, soft_lighting","crouched, pair, singleton, standing, static","introspective, solitude, subdued","low_light, warm_lighting","#060806, #cfd1cc, #52514c",a man in the dark with his head down and his hands in his pockets | a man in the dark with his head down on his knees | a man is standing in the dark with his hands on his hips | a person in the shadow of another person,"Silhouetted figures against minimal ambient light, one standing head down hands pocketed, one crouched head on knees, one standing hands on hips, one overshadowed by another."
MVI_0443_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0443_prores_scene_001_hap.mov,11.32,29.97002997002997,1280x720,27.692,3.952,active,cool,"boat, human, lake, mountains, sitting, view","back, bow_position, silhouette, tranquility","contemplation, peacefulness, serenity","natural_light, water, wooden_boat","#4d6477, #799dc1, #c3d7e9","a woman looking out from the back of her boat as she sits on the bow | a view from the boat's bow as it sails across the lake | a boat on the lake with mountains in the background | a woman is sitting on the boat in front of mountains | a lake with mountains in the distance, surrounded by mountains | view from a boat on the lake yosemite","Stern-seated woman gazes aft, bow-ridden across placid lake against mountain silhouette. Boat cuts gentle wake; cool hues dominate under soft light."
2014-04-19 04.17.24_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-04-19 04.17.24_prores_scene_001_hap.mov,10.51,120.0,720x1280,4.961,3.157,still,warm,"blanket, floor, group, monochrome, photography, sitting","composition, contrast, lighting, still_life, texture","ease, intimacy, tranquillity, warm_lighting","fabric, textile","#020000, #0f0a01, #1c1509",a group of people sitting on the floor | a white blanket on the floor | a black and white image of two people sitting on the floor,"A timeless image captures a convivial gathering of individuals casually seated on the floor, which is adorned with a white blanket. The monochromatic palette depicts a mellow scene, where two people form the central focus against the simplicity of the otherwise vacant space. The static nature of the photograph conveys a sense of stillness, while the warmth implied by the close proximity of the group suggests a mood of intimacy and ease. Soft lighting bathes the scene, lending a gentle luminosity that enhances the emotional warmth amidst the contrasting greyscale tones."
Jazz Band 2000_prores_scene_048,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_048_hap.mov,4.34,29.97002997002997,704x480,33.841,0.0,dynamic,warm,"event, marching_band, new_york_city, school_auditorium","motion, spatial_layout, warm_lighting","energetic, engaging","brass_instruments, seats, stage, uniforms","#765947, #bea897, #1f1a15",a marching band performs in the school auditorium | nyc new york city marching band | a band performs in front of an audience,"A marching band performs energetically on a lit school auditorium stage with instruments gleaming, as an engaged audience watches."
Jazz Band 2000_prores_scene_033,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_033_hap.mov,17.28,29.97002997002997,704x480,12.091,5.909,moderate,warm,"event, formal_event, group, stage","group, solo, suits, tuxedo","engaged, entertainment, warm_lighting","clothing, lights, musical_instruments","#251e1a, #6f5e4f, #d9cab9",a group of musicians playing music in front of an audience | a man is standing on stage in front of an audience | a group of people standing on stage in front of an audience | a group of men and women dressed in suits and tuxedo,"Musicians performing on stage to an audience, a solo man standing before a crowd, groups of people including men and women in formal attire on stage."
RJ6A0429_prores_scene_007,/Volumes/CORSAIR/SCENES/RJ6A0429_prores_scene_007_hap.mov,6.71,23.976023976023978,1920x1080,23.198,12.852,active,warm,"event, group, guitar, performer, stage","background, close_up, foreground, wide_shot","energetic, engaged, enthusiasm","musical_instruments, stage_lights","#4b3122, #9ba099, #100a07",a man playing guitar in front of audience | a man with his head in front of the screen | a band performs in front of an audience,"A man strums a guitar energetically before an attentive crowd. Another figure looms large with a head filling the view, suggesting proximity to the screen. Stage lights bathe a band and the venue in a warm glow, enhancing the vibrant atmosphere."
Tennessee 1998_prores_scene_006,/Volumes/CORSAIR/SCENES/Tennessee 1998_prores_scene_006_hap.mov,9.11,29.97002997002997,640x480,21.7,6.123,active,neutral,"children, grass, play, toys","daytime, natural_light, outdoor","energetic, joyful","clothes, grass, plastic(toys)","#50544a, #030404, #798179",a young girl and boy are playing in the grass | a little girl playing with her toys in the grass | a group of children playing in the grass,"Two children frolic in the grass, one with toys. Nearby, a cluster of kids engaged in play, imbued with youthful energy."
IMG_1798_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_1798_prores_scene_001_hap.mov,22.8,29.97002997002997,1280x720,22.38,31.483,active,warm,"broom, bucket, cleaning, garbage_can, gutters, hose, house_maintenance, rake, resting","cleaning_equipment, front_yard, house, human, motion, outdoor","industriousness, satisfaction, warm_lighting","broom, bucket, garbage_can, gutters, hose, rake","#464445, #c7c4bd, #7c7977",a man is cleaning the gutters of his house | a man with broom and rake in front of his house | a man with hose and bucket in front of his house | a man is standing in front of an empty garbage can | a man is standing in front of his house with his hands on his knees,"A man is engaged in various outdoor cleaning activities around his house. He is seen efficiently clearing his gutters, wielding a broom and a rake with a sense of purpose, maneuvering a hose, and interacting with a bucket, then taking a moment to rest with his hands on his knees in front of an immaculately empty garbage can. Each movement suggests a brisk and lively pace, indicative of active effort. The overall emotional tone is one of industriousness and satisfaction from the work. Warm lighting bathes the scene, suggesting either early morning or late afternoon, providing a golden hue that enhances the sense of warmth and activity."
IMG_2283_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_2283_prores_scene_002_hap.mov,17.42,29.97002997002997,720x1280,7.001,5.271,moderate,warm,"dancers, empty, event, group, stage, standing","motion, warm_lighting","anticipation, excitement","light_shadows, warm_lighting","#33272d, #bf827d, #6e525b",a group of people standing on stage in front of an empty stage | a group of dancers standing in front of the stage,"A group of individuals is congregated on a stage that is vacant, with the stage itself being unoccupied and serving as a backdrop to the ensemble. This group, characterized by dancers, is poised in anticipation of movement, suggesting an imminent performance or recent cessation of a dance. The overall energy is one of controlled dynamism, as if movement is contained but evident through stances or minimal swaying. The prevailing emotional resonance is one of excitement or expectancy. Warm lighting bathes the scene in soft hues, casting gentle shadows and contributing to a vibrant, yet cozy atmosphere."
Birthday 2003_prores_scene_004,/Volumes/CORSAIR/SCENES/Birthday 2003_prores_scene_004_hap.mov,7.87,29.97002997002997,704x480,42.442,95.316,dynamic,warm,"birthday_cake, celebration, hands_in_pockets, young_man","background_subject, central_focus, foreground","celebratory, inviting, warm_lighting","fabric, frosting, icing","#d5b265, #332b1b, #92672a",an image of a birthday cake with icing and frosting | a young man with his hands in his pockets,"In the foreground, a birthday cake adorned with velvety icing and piped frosting sits centered on a stand. The colors give off a warm glow, suggesting a celebratory atmosphere. Behind the cake, a young man stands with his hands comfortably tucked into his pockets. The lighting cascades warmly across the scene, softly illuminating the cake and casting a gentle light on the man, enhancing the overall inviting ambiance."
trim.4F232ACB-63FD-4724-BDAF-DB9E17715953_prores_scene_001,/Volumes/CORSAIR/SCENES/trim.4F232ACB-63FD-4724-BDAF-DB9E17715953_prores_scene_001_hap.mov,6.6,30.0,720x1280,13.582,51.97,moderate,warm,"eating, food, furniture, hands, human","indoor, motion, warm_lighting, wooden_table","calm, focus","fabric_clothing, food, wood","#ad8061, #674332, #271b16",a woman eats food with her hands,"A woman is seated at a wooden table, using her fingers to eat. Calm and focused, her hands move gently to bring food to her mouth. The environment is bathed in warm, soft light."
IMG_4593_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4593_prores_scene_001_hap.mov,31.89,24.02,1920x1080,28.73,60.069,active,warm,"computer, diffused_light, group, human, image, interior, sitting, soft_lighting, standing, window","dynamic_atmosphere, groups_of_people, indistinct_figures, open_window, seated_man, standing_man, warm_lighting","contemplation, engagement, mystery, serenity","computer_screen_glow, foggy_air, interior_light, window_glow","#594e4c, #201512, #868789",a man is sitting in front of his computer | a group of people standing in the fog | a group of people standing in front of an open window | a man is standing in front of an image | a group of people standing in front of an image,"In a warmly lit interior, a man is seated before his computer, attentively engaging with the screen. A group of indistinct figures looms in the surrounding fog, creating a sense of mystery. Nearby, another group gathers in front of an open window, basked in soft, inviting light. Separately, a lone man stands contemplating an image, while another group is assembled facing a second image. Each individual and group exhibits subtle movements, contributing to a dynamic but serene atmosphere."
Jazz Band 2000_prores_scene_064,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_064_hap.mov,5.41,29.97002997002997,704x480,27.268,212.518,active,warm,"ground, group, groups, hands, human, image, instruments, knees, pockets, sitting, standing","active_posture, human_figures, musical_performance, spectators","engagement, entertainment, warm_lighting","brass, fabrics, string_instruments, woodwind","#171a18, #5c5553, #ddd2c3",a man is sitting on the ground with his hands in his pockets | a group of people playing instruments in front of an audience | a man is sitting on the ground with his hands on his knees | a person is standing in front of an image,A man seated on the ground with hands in pockets or on knees. A group plays instruments before an audience. Another stands before an image.
Cession and Toasters_prores_scene_023,/Volumes/CORSAIR/SCENES/Cession and Toasters_prores_scene_023_hap.mov,12.48,29.97002997002997,704x480,23.795,30.426,active,warm,"event, group, instruments, lights, music, performer, stage","active_motion, central_focus, foreground, group","energetic, vibrant, warm_lighting","fabric, lighting, metal, wood","#554842, #0e1112, #d3b8a1",a group of people playing instruments on stage in front of lights | a group of men and women performing in front of an audience | a band performs on stage in front of an audience | a group of people in the middle of the image,"A vibrant stage aglow with warm lighting sets the backdrop for an energetic performance by a diverse band. The group, consisting of both males and females, is engaged in playing various instruments, exuding a sense of dynamism through their active motion. They are the central focus of the image, with the audience's presence suggested by the direction of their performance."
