movement,time_start,video_id,path,layer,duration,loop,uuid,semantic_tags,mood_tag,motion_tag,motion_variance,dominant_colors,emotional_tags,formal_tags,material_tags,ai_description
blur_part1,15.3,Jazz Band 2001_prores_scene_003,/Volumes/CORSAIR/SCENES/Jazz Band 2001_prores_scene_003_hap.mov,0,2.79,True,a3e25cb2-ddd8-444f-a844-c07f7693e6b6,"['abstract', 'bushes', 'field', 'house', 'monochrome', 'motion_suggested', 'photograph', 'trees']",neutral,dynamic,0.0,"['#0f100f', '#ebebdd', '#78786a']",['neutral'],"['centered_subject', 'defocused', 'monochrome']",['photographic_paper'],"A grayscale image of a solitary house centered in a field with surrounding foliage. The background is out of focus with trees and grass, suggesting movement."
blur_part1,15.6,57570068841__98551F3C-F2AF-4EF8-BC23-A7B8ACB06088_prores_scene_001,/Volumes/CORSAIR/SCENES/57570068841__98551F3C-F2AF-4EF8-BC23-A7B8ACB06088_prores_scene_001_hap.mov,3,2.55,True,d28e1a48-3d61-49ba-a578-250532c0c15b,"['auditorium_ceiling', 'background_presence', 'blue_laser', 'dancing_crowd', 'laser_beam', 'low_light', 'monochrome', 'people_group']",cool,active,199.368,"['#170529', '#c24d66', '#0100ad']","['contrast', 'cool', 'energetic']","['cool_lighting', 'dim_lighting', 'monochrome', 'motion', 'sharp_contrast', 'spatial_depth']","['dark_ambient', 'photographic_texture', 'projected_light']","In the auditorium, a laser beam illuminates the ceiling while a crowd of individuals dance energetically below in a dimly lit environment. The cool-hued laser streaking through the sky suggests a night scene with minimal light pollution, allowing the beam to stand out sharply. Meanwhile, two people are depicted in a static, black and white photograph, drawing a stark contrast with the vivid movement around them. In the background, a blur of figures suggests a group of people in motion, possibly contributing to the spatial depth of the scene."
blur_part1,15.6,IMG_2706_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_2706_prores_scene_002_hap.mov,1,2.55,True,77475739-a47c-4603-b05a-aa79080040fc,"['cool_lighting', 'dancing', 'dark_room', 'diffused_light', 'nightclub']",cool,moderate,18.852,"['#010041', '#0201b2', '#871f7e']","['cool', 'energetic', 'mysterious']","['colored_light', 'low_visibility', 'motion', 'obscured_features', 'silhouettes']","['light_beams', 'shadows', 'smoke']","The scene unfolds in a confined, obscure space with sparse blue lights casting an ethereal glow over moving figures. Amorphous shapes in the fog suggest a dense, misty atmosphere. The people are engaged in rhythmic motion, suggesting dancing in a nightclub environment. Shadows blend into the darkness, creating indistinct boundaries. The overall movement is moderate, not too wild or sluggish, implying a steady beat or tempo in the background typical of such a setting. The mood evoked is one of cool detachment or nocturnal revelry."
blur_part1,15.7,00175H_prores_scene_002,/Volumes/CORSAIR/SCENES/00175H_prores_scene_002_hap.mov,4,2.67,True,cf8d97a3-9def-4804-98bb-032acf30f5ba,"['field', 'helicopter', 'landscape', 'motion', 'outdoor', 'runway', 'sky']",neutral,active,67.613,"['#f6fdfd', '#141d0d', '#748039']",['neutral'],"['aerial', 'flying', 'hovering', 'movement', 'spinning']","['daytime', 'soft_lighting']","A helicopter is in motion, discernible due to the spinning rotor blades, above a variety of landscapes: an uninterrupted grassy field, the open expanse of the sky, and alongside it, a straight, flat runway. The scene conjures the idea of movement, as the aircraft traverses each environment. The overall effect is colored by the helicopter's function rather than an emotional narrative. Lighting appears natural, suggesting daytime, with ambient light that neither enhances nor detracts from the visual experience."
blur_part1,15.9,Skateboarding Michigan Dad Friends Frank_prores_scene_023,/Volumes/CORSAIR/SCENES/Skateboarding Michigan Dad Friends Frank_prores_scene_023_hap.mov,5,2.59,True,ba46e02b-c32b-467e-849a-d661ca1901ed,"['bike', 'motion', 'ramp', 'riding', 'sidewalk', 'skateboarder']",cool,active,888.308,"['#323528', '#858c92', '#dcdccf']","['cool', 'energetic', 'youthful']","['concrete', 'natural_light', 'outdoor', 'urban_environment']","['metal_bike', 'wooden_skateboard']","A skateboarder glides down a concrete ramp, another cruises on a skateboard along a sidewalk, and a third rides a bike on the pavement."
blur_part1,16.1,2015-07-16 21.37.03_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-07-16 21.37.03_prores_scene_001_hap.mov,2,2.69,True,37ddc92a-28d5-4854-8615-79a70dc604ab,"['ambiguity', 'contrast', 'indistinct', 'low_key', 'shadow', 'silhouette']",neutral,active,26.843,"['#6f7972', '#020404', '#293532']","['mysterious', 'neutral_mood', 'subdued']","['blur', 'central_composition', 'faint_light', 'high_contrast', 'low_illumination', 'monochrome']","['shadow', 'silhouette', 'soft_lighting']","A blurred silhouette of an individual is centered in a dimly lit space, providing a stark contrast as the shape is outlined by faint ambient light. To one side, a murky, indistinct grayscale blur indicates the presence of an object, though its form is not clear. Elsewhere, another human outline is partially obscured by the pronounced shadow of an unidentified shape, possibly the aforementioned object. Movement within the scene, while not explicitly defined, suggests a subtle, possibly rhythmic sway or shift that's barely perceptible. The overall illumination is low and diffuse, offering no hint of color, with areas that appear washed out juxtaposed against deep shadows."
blur_part1,18.1,IMG_1876_prores_scene_003,/Volumes/CORSAIR/SCENES/IMG_1876_prores_scene_003_hap.mov,0,2.78,True,442a6058-3a91-4872-8f1a-3c232d13ed22,"['abstract', 'blur', 'monochrome', 'patriotic', 'rug']",warm,dynamic,1.769,"['#d8cec9', '#2f292e', '#8d7f75']","['cozy', 'inviting']","['blue', 'dynamic', 'red', 'warm_tone', 'white']","['fabric', 'photo_paper']","The floor is adorned with a rug featuring a patriotic red, white, and blue pattern. In the background, there is an object whose details are obscured by blurring, making it indistinguishable. A wall in the scene holds a framed black and white image which offers an abstract representation of some subject. The room's ambiance is characterized by dynamic movements, possibly from passing shadows or light reflections, giving the sense of ongoing activity. The color mood of the space is warm, suggesting the presence of lighting that casts a cozy and inviting glow, possibly with a golden hue."
blur_part1,18.2,2015-03-22 14.01.05_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-03-22 14.01.05_prores_scene_001_hap.mov,3,2.05,True,fbc0c150-867c-47e7-90a6-43de4b05c538,"['buttons', 'control_knobs', 'electronic_instrument', 'keyboard', 'music_equipment', 'synthesizer']",warm,dynamic,102.739,"['#27221d', '#f2f1ee', '#817c75']","['dynamic', 'inviting', 'warm_lighting']","['close_up', 'contrast', 'monochrome']","['electronic_components', 'metal', 'plastic']","A detailed view of a black electronic synthesizer featuring white keys, supplemented with an array of knobs and buttons that suggest a rich potential for audio manipulation. The contrasting keys give a monochromatic effect to the image, while the close-up angle highlights the texture and layout of the analog controls. The dynamic description conveys a sense of action or change, possibly through the active use of the synthesizer which may involve turning knobs and pressing keys. The warmth of the scene is communicated through the lighting, which, despite the black and white coloration, suggests a cozy or inviting setting, typically achieved with soft, yellow-hued illumination."
blur_part1,18.2,"american_acid_by_flatsitter_||_10.14.2015_||_sugar_city_||_buffalo,_ny (Original)_prores_scene_005","/Volumes/CORSAIR/SCENES/american_acid_by_flatsitter_||_10.14.2015_||_sugar_city_||_buffalo,_ny (Original)_prores_scene_005_hap.mov",1,2.21,True,24e8f383-e629-4c94-8fd3-89245f2cb294,"['black_screen', 'blue_screen', 'cool_lighting', 'dark_room', 'empty_room', 'monochrome', 'object', 'tv_screen', 'words']",cool,still,46.08,"['#000006', '#e9eee9', '#1b2868']","['melancholy', 'mysterious', 'solemn', 'tranquil']","['color_highlight', 'dim_lighting', 'low_contrast', 'text_presence', 'visual_media']","['light', 'photograph', 'screen']","A dark room is faintly illuminated by a blue light. A black screen prominently displays the words 'my train lines'. Another screen glows blue within the obscurity. An indistinct object presents itself in black and white, barely perceptible in the low light. A television screen stands out, the only source of legible words in the murk. Lastly, a black and white photograph depicts an empty room, its details swallowed by shadows."
blur_part1,18.4,IMG_8677,/Volumes/CORSAIR/SCENES/IMG_8677_hap.mov,4,2.54,True,b0c87617-1187-4e02-bc90-b93600d67f04,"['album_cover', 'cd_cover', 'finger', 'hand', 'keyboard', 'paper_plate', 'photograph', 'printed_words', 'record_player', 'vinyl_record']",warm,moderate,55.433,"['#c1bbb8', '#5b3f2f', '#b09079']","['intimate', 'nostalgia', 'warm_mood']","['centered', 'close_up', 'motion', 'still_objects', 'top']","['paper', 'plastic', 'vinyl']","A record player on an album cover, a man's finger near keyboard keys, a paper plate with words, a central object's photo, a hand centered, CD cover for a vinyl."
blur_part1,18.5,IMG_3055_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_3055_prores_scene_001_hap.mov,5,2.3,True,99d6175c-84d9-4952-ad1b-3d233cf0e4bb,"['cool_light', 'dynamic', 'projection', 'screen', 'silhouette']",cool,dynamic,67.766,"['#04111a', '#54b4ce', '#305d73']","['detached', 'serene']","['contrast', 'cool_lighting', 'sharp_outlines', 'soft_lighting']","['light', 'shadow']","A human silhouette stands before a large projection screen that bathes the figure in a cool, bluish light. The screen displays a dynamic image that gives the impression of continuous movement. This light is the primary light source in the otherwise dimly lit space, accentuating the stark contrast and sharp outlines of the person's silhouette. The pervasive cool tones suggest a calm or detached emotional atmosphere."
blur_part1,18.8,IMG_0696_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0696_prores_scene_001_hap.mov,2,2.33,True,8f740541-2a1a-4c6a-8f9e-876db82120d5,"['ground', 'motion', 'natural', 'pavement', 'sand', 'worm']",warm,dynamic,63.434,"['#b1aca3', '#3b372f', '#7b776f']","['persistent', 'soft', 'warm_lighting']","['burrowing', 'dynamic', 'exploration', 'undulating']","['earth', 'granules', 'natural_light']","The scene captures a worm on the ground, its body in a looping, undulating motion as it lies on the bare earth. Next to it, another worm makes its way across the gray roughness of the pavement, its motion-hinting at persistent exploration. Nearby, a third worm burrows into the golden grains of sand, disappearing and reappearing amidst the loose terrain. The overall ambiance is warm, with sunlight casting a soft golden hue over the scene, highlighting the dynamic activity of the worms in their respective environments."
blur_part1,20.3,MVI_0293_prores_scene_002,/Volumes/CORSAIR/SCENES/MVI_0293_prores_scene_002_hap.mov,3,2.4,True,5dcd479e-95a7-4810-a0e3-b9ea4499b4e3,"['car', 'highway', 'mountains', 'nevada', 'train']",cool,dynamic,77.366,"['#303432', '#a5cae8', '#797a56']","['cool', 'serene']","['dynamic', 'motion', 'view_from_train']","['asphalt', 'glass', 'metal']","A car navigates a highway amidst Nevada's mountainous terrain; seen from a train window where the indication of speed is palpable, bathed in cool, diffused light."
blur_part1,20.5,GOPR0505_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0505_prores_scene_001_hap.mov,1,2.97,True,ccfa78d3-dc55-4d01-8ccb-a1bf280cf4a3,"['child', 'cool_lighting', 'doorway', 'girl', 'motion', 'orange_ball', 'playing']",cool,dynamic,20.149,"['#7b826a', '#404a35', '#bac3c4']","['playful', 'serenity']","['diffuse_light', 'manipulating', 'nearby_child', 'open_doorway', 'soft_lighting']","['ball', 'doorway', 'light', 'toy']","A small girl is positioned at the threshold of an open doorway, while another child is engaged with a toy nearby. The second child's focus is on an orange ball which they manipulate, instilling the scene with a sense of motion. The ambiance of the environment is dictated by cool colors, suggesting a calm but playful atmosphere. The natural light seems soft and diffuse, possibly implying overcast or cool daylight."
blur_part1,20.9,2014-07-23 20.40.11_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-07-23 20.40.11_prores_scene_001_hap.mov,5,2.28,True,829cbd35-3504-42a0-870e-8146d2b671e0,"['animal', 'black_dog', 'black_white_dog', 'grass', 'nature', 'walking']",warm,active,32.037,"['#2c2923', '#6d6857', '#f6f3f4']","['invigorating', 'lively', 'warm_lighting']","['animal_behavior', 'color_contrast', 'lighting', 'motion', 'spatial_layout']","['fur', 'greenery']","A sleek black dog strides purposefully through a field of grass, its coat contrasted by the vibrant green around it. Nearby, a black and white dog trots at a lively pace, its dual-colored fur standing out in the soft light of the sun. The scene exudes a sense of warmth as the dappling sunlight filters through, casting a golden hue over the landscape, highlighting the dogs' movements and enhancing the dynamic of their interactions with the environment."
blur_part1,20.9,00_0049_2013-12-28_014637_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0049_2013-12-28_014637_prores_scene_001_hap.mov,0,2.15,True,de192012-0065-4624-a939-c7198391b4bd,"['bald_eagle', 'bird', 'forest', 'house', 'nature', 'oak_tree', 'tree']",warm,dynamic,426.673,"['#93927f', '#4f5348', '#dbd9c1']","['majestic', 'serene', 'tranquil']","['landscape', 'monochrome', 'silhouette']","['feathers', 'foliage', 'wood']","The scene captures a pastoral house surrounded by various trees and shrubs. A lone tree stands out, its outline stark against the sky, while a diverse array of tree silhouettes fills a monochromatic forest landscape in the background. Atop an oak tree, a bald eagle maintains a regal vigil. The scene is alive with subtle movements: branches swaying gently, leaves rustling, and the eagle shifting its poise. The warm color tone bathes the setting in a soft, golden light, reminiscent of late afternoon or early dawn."
blur_part1,21.0,00_0051_2013-12-28_020754_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0051_2013-12-28_020754_prores_scene_001_hap.mov,4,2.84,True,30d4e4ba-2029-4a83-96df-d49f034cfcee,"['dog', 'dynamic', 'ground', 'monochrome', 'standing', 'warm_tone']",warm,dynamic,33.114,"['#796757', '#f7debb', '#342a21']","['activity', 'potential_movement', 'readiness']","['blurred', 'central_focus', 'contrast', 'foreground', 'lighting', 'poised']","['fur', 'soil']","A black and white dog stands firmly on the ground, its stance is active and poised as if ready to spring into action. Positioned in the foreground, the dog becomes the central focus against a blurred background. The scene overall bears a dynamic quality, likely due to the perceptible potential for movement in the dog's posture. The lighting imbues the monochrome scene with a warm tone that softens the contrasts and adds a sense of depth."
blur_part1,21.2,Untitled4_prores_scene_001,/Volumes/CORSAIR/SCENES/Untitled4_prores_scene_001_hap.mov,2,2.83,True,87dbbe34-3ae5-4090-b445-7734552deed0,"['abstract_patterns', 'airplane_silhouette', 'monochrome', 'pixels', 'squares', 'telecommunications']",neutral,dynamic,30.476,"['#121412', '#cdd1cc', '#727772']",['neutral'],"['abstract', 'dynamic', 'fluctuating', 'geometric', 'monochrome', 'pattern']","['tv_screen', 'video_footage', 'visual_texture']","A grayscale geometric pattern fluctuates dynamically across the screen, interspersed with abstract shapes and a silhouette of an airplane."
blur_part1,22.8,Frank's Shows June 18 1999_prores_scene_009,/Volumes/CORSAIR/SCENES/Frank's Shows June 18 1999_prores_scene_009_hap.mov,3,2.23,True,8efd4d6b-c69b-47d9-9264-5e2736cb1ea1,"['drums', 'event', 'group', 'guitar', 'monochrome', 'performer', 'photography', 'stage']",warm,active,90.132,"['#664d2a', '#301701', '#b79e7b']","['attentive', 'commanding', 'energetic', 'engrossed', 'motion', 'passionate']","['cluster', 'dynamic', 'foreground', 'lighting', 'motion', 'raised_platform', 'timeless', 'vibrant', 'warm_tones']","['instruments', 'microphones']","In the foreground, a man with a guitar is energetically strumming chords, his body leaning into the rhythm, engaging a duo of attentive men. On a raised platform, a drummer, animated by the beat, hammers on drums, a motion blur capturing his dynamic performance. A black and white image captures a timeless moment of a band in full swing, instruments and microphones implying a rousing concert. A cluster of individuals stands before a vast image, seemingly engrossed by its substance. Another drummer is seen in vigorous play, flanked by a pair of men possibly immersed in the music. A vibrant stage hosts a gathering of performers, their collective presence commanding the audience's attention. The scene exudes activity and warmth throughout, the lighting cast creates inviting and earnest overtones, emphasizing the passion inherent in the acts of musical expression."
blur_part1,23.1,2a5fd492f935b6fc1979779ea4e20201109T081509-0500_16-33-020-597_28246.mj2.p7s_prores_scene_001,/Volumes/CORSAIR/SCENES/2a5fd492f935b6fc1979779ea4e20201109T081509-0500_16-33-020-597_28246.mj2.p7s_prores_scene_001_hap.mov,0,2.36,True,eaea0d1b-7a98-44ef-b92d-421aebd28778,"['apartment_building', 'daytime', 'intersection', 'pedestrians', 'traffic', 'urban']",neutral,moderate,22.891,"['#556365', '#d3d0c9', '#88948c']",['neutral'],"['dynamic', 'motion', 'steady_flow']","['building', 'cars', 'sidewalk', 'street']","A car moves steadily down an urban street, crossing an intersection. Ahead, an apartment building flanks one side of the street, adding to the urban landscape. Various other cars are also in motion, creating a steady flow of traffic. Pedestrians are present on the sidewalks, contributing to the dynamic of the scene. The overall motion is moderate, suggesting a typical city pace. The emotional tone is neutral, with no apparent distress or exuberance from any individuals. Lighting is natural and even, indicating daytime with no notable weather conditions affecting visibility or the scene's tone."
blur_part1,23.2,pre-ascent-waves_scene_007,/Volumes/CORSAIR/SCENES/pre-ascent-waves_scene_007_hap.mov,5,2.56,True,898279c2-331b-4f64-83be-b41092ea1f3c,"['ocean', 'sea', 'shore', 'waves']",cool,dynamic,59.991,"['#c9c5c8', '#525a5e', '#939498']","['powerful', 'soothing']","['close_up', 'cool', 'dynamic']","['foam', 'water']","Close-up of waves rhythmically crashing onto shore, with splashing foam and swirling water."
blur_part1,23.5,IMG_3165_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_3165_prores_scene_001_hap.mov,1,2.64,True,8bd55999-1b3b-4667-95a4-734a112478b8,"['airplane', 'cool_lighting', 'dark_blue_water', 'fish', 'group', 'low_light', 'shared_focus', 'silhouette', 'sky', 'swimming']",cool,active,30.077,"['#00010f', '#241eed', '#0b0e8c']","['cool', 'focus', 'mystery', 'solitude']","['central_composition', 'contrast', 'dynamic', 'high_angle', 'monochrome', 'silhouette']","['light', 'sky', 'water']","In the depths of dark blue waters, a solitary fish glides with grace. Above, a cluster of individuals is bathed in a monochromatic blue light, their postures suggesting a shared focus or event. Splitting this scene in monochrome, an airplane cuts across the sky, a stark silhouette against the lighter backdrop. Below the aircraft and central in the composition stands another group of figures, their arrangement and lack of motion contrasting with the dynamic overhead passage. Above them all, the final airplane soars in the expanse of a dark night sky, its presence pronounced yet enigmatic."
blur_part1,23.9,00_0030_2013-12-28_010701_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0030_2013-12-28_010701_prores_scene_002_hap.mov,4,2.04,True,cf8519e0-5d5f-4432-a315-606027eeb854,"['airplane', 'bird', 'blue', 'blue_white_stripes', 'flying', 'grass', 'monochrome', 'moss', 'sky', 'white', 'white_streaks']",cool,active,31.387,"['#8c935b', '#3a4322', '#bec8d0']","['calming', 'cool', 'dynamic', 'freedom', 'serene', 'tranquil']","['close_up', 'contrast', 'foreground', 'monochrome', 'soft_lighting', 'stripe_pattern', 'texture']","['feather', 'metal_aircraft', 'paper_stripe', 'sky_paint', 'vegetation']","The scene presents various elements including vegetation and flying objects against calming backdrops. In the foreground, there's a detailed view of moss and grass, showcasing the intricate textures of the ground cover. Transitioning, there's an image set against a blue background with white streaks, giving an impression of swift movement or a painterly sky. A bird is captured in a separate frame, gracefully soaring through the air, embodying the essence of freedom and the dynamic nature of life. Another still features a stark white background with gentle blue and white stripes conveying a serene and orderly atmosphere. Finally, a monochromatic representation of an airplane in flight against the sky is depicted, suggesting the marvel of human engineering moving through the atmospheric expanse. The entire scene emanates a cool color mood with an active perceptual motion, indicating kinetic energy throughout the visuals. Lighting is consistent and soft, complementing the overall tranquil and cool emotional undertone of the scene."
blur_part1,24.1,IMG_1578,/Volumes/CORSAIR/SCENES/IMG_1578_hap.mov,2,2.51,True,ff58292e-df95-4348-9fce-9be5c81e9f86,"['ceiling_projection', 'dark_night', 'laser_light_show', 'light_beam', 'silhouette']",cool,active,40.253,"['#19135c', '#5f10d3', '#0c8c81']","['cool_lighting', 'mysterious']","['contrast', 'illumination', 'monochrome', 'texture']","['laser_light', 'low_light']","A pointed laser beam zigzags across a ceiling, while the night sky outside is pierced by a green laser ray. Foreground shows a silhouette, all in monochrome tones."
blur_part1,25.1,Untitled7_prores_scene_005,/Volumes/CORSAIR/SCENES/Untitled7_prores_scene_005_hap.mov,3,2.08,True,33a8c7f1-6e27-4e11-af0e-cf5c9af89325,"['airplane', 'background', 'bird', 'close_up', 'cloudy', 'foreground', 'monochrome', 'sky', 'webcam']",cool,dynamic,220.406,"['#e0eaf4', '#5d666f', '#8692aa']","['cool', 'serene']","['contrast', 'dynamic', 'focus', 'monochrome', 'movement']","['clouds', 'feathers', 'glass', 'metal', 'plastic']","A bird glides across the sky, while elsewhere, an airplane is captured mid-flight in grayscale. A webcam reveals a cloudy sky, and an object is in sharp focus against a blurred background."
blur_part1,25.5,IMG_0021_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0021_prores_scene_001_hap.mov,0,2.72,True,32059a5e-d393-4a42-b87b-60865e19e027,"['album_cover', 'cd_player', 'dj', 'midi_controller', 'monochrome', 'music', 'playback', 'record_player', 'text', 'turntable', 'vinyl']",warm,active,34.232,"['#0b0b0b', '#87695f', '#374039']","['dynamic', 'inviting', 'timeless', 'warm_lighting']","['close_up', 'implied_motion', 'integrated_equipment', 'monochrome', 'partial']","['textured_lighting', 'turntable_arm', 'vinyl_record']","The scene focuses on a DJ turntable that integrates both a CD player and MIDI controls, suggesting a modern and versatile setup for music mixing. A closer inspection reveals the record player arm positioned near the outer edge of a vinyl record, with the album cover partially visible, showing textual elements. The scene zooms in further to emphasize the album cover, which features words, although the content of the text is not specified. The entire image is rendered in black and white, evoking a classic and timeless aspect. Movement is implied by the potential spinning of the turntable platter, representing the dynamic nature of music playback. Warmth permeates the scene through the textured lighting that invokes a cozy and inviting ambiance, likely accentuating the grooves of the vinyl and the tactile qualities of the DJ equipment."
blur_part1,25.8,FullSizeRender_7_prores_scene_001,/Volumes/CORSAIR/SCENES/FullSizeRender_7_prores_scene_001_hap.mov,5,2.28,True,4d09be11-a2a0-4b9d-9373-ef601b85aab9,"['baseball', 'bats', 'field', 'players', 'spectators']",neutral,dynamic,54.364,"['#bfb395', '#2c3242', '#728663']","['charged', 'focused', 'neutral_mood']","['group', 'motion', 'natural_light', 'spatial_layout', 'standing']","['grass', 'uniforms', 'wooden_bats']","A vivid image portrays several baseball players dispersed on a neatly manicured field, each holding a bat, poised and ready for action. The viewers can be seen in proximity, adding a layer of depth to the visual hierarchy. The movement across the scene is dynamic, suggesting a game in progress or imminent play. The emotional atmosphere is charged yet focused, with no explicit indicators of the emotional state of the players or spectators. Daylight bathes the field, casting soft shadows and providing neutral, natural lighting."
blur_part1,26.0,Untitled8_prores_scene_003,/Volumes/CORSAIR/SCENES/Untitled8_prores_scene_003_hap.mov,4,2.47,True,7471de60-6885-464f-9f35-ae9e694cbb3a,"['airplane', 'forest', 'reflection', 'sky', 'tree', 'water']",cool,dynamic,36.968,"['#d2e0eb', '#404741', '#78838b']","['poignant', 'serene', 'vast']","['blurred', 'contrast', 'monochrome']","['metallic', 'natural']","Out-of-focus trees in a forest, a tree mirrored in water, and a monochrome airplane aloft."
blur_part1,26.2,00_0029_2013-12-28_010442_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0029_2013-12-28_010442_prores_scene_001_hap.mov,1,2.34,True,a9113f2e-3356-4a95-8377-5cd466180248,"['bird', 'flight', 'ice', 'nature', 'owl', 'perch', 'rock', 'trees', 'winter']",neutral,dynamic,219.984,"['#31352a', '#dce3e0', '#757568']","['alertness', 'neutral', 'tranquility']","['close_up', 'color', 'composition', 'depth', 'lighting', 'motion', 'perception']","['feathers', 'ice', 'natural_elements', 'wood']","A bird is observed in various states within natural and wintery settings. Initially, the bird navigates through intertwining tree branches in flight, then is viewed perched steadfast on a tree branch. Subsequently observed is the bird resting on the edge of a frost-covered rock, followed by an intimate view of an owl poised on the icy edge, likely surveying its surroundings."
blur_part1,26.7,20110901_0595_prores_scene_020,/Volumes/CORSAIR/SCENES/20110901_0595_prores_scene_020_hap.mov,2,2.16,True,996654a2-0c23-4f8a-91eb-85cb9d22890b,"['airplane', 'desert', 'low_light', 'monochrome', 'rock_formation', 'silhouette', 'sky']",cool,active,16.162,"['#040404', '#2c4467', '#6c88b2']","['grace', 'isolation', 'marvel', 'tranquility']","['brightness', 'contrast', 'cool_lighting', 'motion']","['aircraft_lights', 'desert_surface', 'rock', 'soft_lighting']","An airplane is depicted soaring gracefully through a vast sky above a rugged desert landscape, dominated by a prominent rock formation. The image captures both the isolation of the desert and the engineering marvel of the aircraft. As night falls, the cool hues of the desert blend with the darkness, while the plane's lights appear as bright specks against the sky. The scene transitions to black and white, emphasizing contrasts and the silhouette of the airplane, which accentuates its swift, uninterrupted movement through the stillness of the open sky."
blur_part1,27.2,00_0045_2013-12-28_013944_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0045_2013-12-28_013944_prores_scene_002_hap.mov,3,2.34,True,8da52f9e-3180-4b03-b666-eaf7bdf01499,"['airplane', 'grass', 'road', 'sky', 'trees', 'truck']",warm,dynamic,338.824,"['#887862', '#0e100f', '#bfa987']","['freedom', 'movement', 'warm_lighting']","['abstract', 'close_up', 'driving', 'flying', 'motion']","['fiber', 'metal', 'woodland']","A truck is captured proceeding along a roadway, framed to afford a sense of steady movement. Cut to a close-up of an airplane with its details sharply in focus, gracefully soaring through a cloud-dappled sky. The scene shifts to present a blur of verdant trees and grass, conveying a rapid passage through a natural landscape."
blur_part1,28.1,Arthur Russell â Soon-To-Be Innocent Fun (1985)_prores_scene_004,/Volumes/CORSAIR/SCENES/Arthur Russell â Soon-To-Be Innocent Fun (1985)_prores_scene_004_hap.mov,5,2.97,True,9dd63798-6c5d-4c38-9c68-a246840fe94b,"['automobile', 'cleaning', 'close_up', 'event', 'instrument_handling', 'performer', 'silhouette']",neutral,active,165.005,"['#d8d6db', '#110f0e', '#5f7749']",['neutral'],"['background', 'close_up', 'foreground', 'motion', 'silhouette']","['cello', 'green_light', 'instrument', 'unknown', 'windshield_wiper']","A man is seated, actively playing the cello with focused hand movements. In another area, a windshield wiper moves back and forth across a car windshield, cleaning it. A man's silhouette is set against a green-lit background, his outline sharp but features indiscernible. A person's hand grips an instrument, perhaps a tool for repair or creation. In the foreground, there's a close-up of an object, but the object itself is not clearly identifiable."
blur_part1,28.3,20220904_045111_prores_scene_001,/Volumes/CORSAIR/SCENES/20220904_045111_prores_scene_001_hap.mov,0,2.47,True,b9de55d4-8b7c-4130-8048-1482730869fb,"['airplane', 'clouds', 'cool_lighting', 'dance', 'diffused_light', 'empty_room', 'low_light', 'monochrome', 'police_car', 'sky']",cool,active,19.713,"['#170331', '#4600d2', '#a42e67']","['active', 'desolation', 'quiet', 'surreal', 'urgency']","['contrast', 'cool_hue', 'haze', 'isolation', 'mid-flight', 'monochrome', 'movement', 'movement_quality', 'red_and_blue_lights', 'silhouette']","['absence_of_color', 'light', 'mist', 'shadow', 'streaks_of_light']","In the midst of a hazy environment, silhouettes of individuals merge with the fog as they dance fervently, their movements becoming one with the misty backdrop. Illuminating this shrouded dancefloor is a penetrating sapphire glow that slices through the dense clouds overhead, casting a surreal, cool hue over the scene. Elsewhere, the stark contrast of black and white imbues an image of pure desolation in an uninhabited room, devoid of color and presence. This monochrome theme extends skyward to a solitary airplane captured mid-flight, its journey etched against the vast canvas of sky. The silence of these still moments breaks as a police car, its presence known by streaks of red and blue lights, cruises the nocturnal streets, puncturing the quiet with a subtle sense of urgency. The scene is characterized by active movements within the dance, stilled isolation in the monochrome images, and a smooth but swift transit of the police vehicle."
blur_part1,28.5,IMG_7513_scene_001,/Volumes/CORSAIR/SCENES/IMG_7513_scene_001_hap.mov,4,2.49,True,8e3445f1-2e16-48b0-8ddd-6f21df898d8e,"['black_dog', 'close_up', 'hand-held', 'poodle_puppy']",warm,dynamic,72.069,"['#79533e', '#c49c6d', '#161416']","['affectionate', 'curious', 'engaging']","['close_perspective', 'monochrome', 'sharp_focus', 'warm_lighting']","['fur', 'lens', 'skin']","Close-up view of a black poodle puppy's face, nose touching the lens, hand cradling the puppy, gaze meeting the camera, all in a monochromatic warm tone."
